shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
7146,7146,1/13/2024,FedEx,TRK149489,1/17/2024,Shipped
7147,7147,1/29/2024,UPS,TRK642080,2/5/2024,Delivered
7148,7148,11/2/2024,DHL,TRK075390,11/3/2024,Pending
7149,7149,7/31/2024,FedEx,TRK985030,8/3/2024,Delivered
7150,7150,6/16/2024,UPS,TRK968838,6/24/2024,Shipped
7151,7151,4/1/2024,DHL,TRK775160,4/3/2024,Delivered
7152,7152,10/7/2024,FedEx,TRK978848,10/12/2024,Delivered
7153,7153,4/17/2024,UPS,TRK992171,4/21/2024,Shipped
7154,7154,11/2/2024,DHL,TRK892516,11/9/2024,Shipped
7155,7155,1/2/2024,FedEx,TRK920331,1/8/2024,Pending
7156,7156,2/14/2024,UPS,TRK828912,2/21/2024,Shipped
7157,7157,2/6/2024,DHL,TRK355797,2/9/2024,Delivered
7158,7158,11/29/2023,FedEx,TRK855809,12/2/2023,Delivered
7159,7159,11/22/2023,UPS,TRK949111,11/25/2023,Shipped
7160,7160,4/8/2024,DHL,TRK103323,4/14/2024,Pending
7161,7161,8/16/2024,FedEx,TRK894544,8/22/2024,Shipped
7162,7162,3/4/2024,UPS,TRK553486,3/10/2024,Pending
7163,7163,9/6/2024,DHL,TRK069141,9/12/2024,Pending
7164,7164,7/18/2024,FedEx,TRK005967,7/23/2024,Pending
7165,7165,9/1/2024,UPS,TRK114538,9/7/2024,Shipped
7166,7166,4/25/2024,DHL,TRK804232,5/2/2024,Shipped
7167,7167,5/29/2024,FedEx,TRK415923,6/5/2024,Shipped
7168,7168,11/14/2023,UPS,TRK115050,11/20/2023,Delivered
7169,7169,3/14/2024,DHL,TRK394227,3/18/2024,Pending
7170,7170,3/29/2024,FedEx,TRK573090,4/5/2024,Delivered
7171,7171,5/17/2024,UPS,TRK863114,5/21/2024,Pending
7172,7172,10/1/2024,DHL,TRK633065,10/7/2024,Delivered
7173,7173,12/17/2023,FedEx,TRK024081,12/21/2023,Delivered
7174,7174,1/30/2024,UPS,TRK973338,2/5/2024,Shipped
7175,7175,12/12/2023,DHL,TRK917582,12/14/2023,Delivered
7176,7176,9/28/2024,FedEx,TRK790618,10/5/2024,Pending
7177,7177,10/3/2024,UPS,TRK346855,10/5/2024,Delivered
7178,7178,3/30/2024,DHL,TRK262648,4/2/2024,Pending
7179,7179,10/24/2024,FedEx,TRK169672,10/25/2024,Delivered
7180,7180,12/16/2023,UPS,TRK646280,12/18/2023,Cancelled
7181,7181,6/19/2024,DHL,TRK776300,6/27/2024,Pending
7182,7182,7/11/2024,FedEx,TRK432202,7/17/2024,Pending
7183,7183,8/30/2024,UPS,TRK804662,9/1/2024,Delivered
7184,7184,3/12/2024,DHL,TRK989874,3/19/2024,Shipped
7185,7185,2/17/2024,FedEx,TRK191910,2/21/2024,Shipped
7186,7186,3/31/2024,UPS,TRK755984,4/3/2024,Shipped
7187,7187,12/1/2023,DHL,TRK020837,12/2/2023,Delivered
7188,7188,10/14/2024,FedEx,TRK614582,10/20/2024,Shipped
7189,7189,3/25/2024,UPS,TRK633186,3/27/2024,Delivered
7190,7190,5/22/2024,DHL,TRK396931,5/24/2024,Shipped
7191,7191,11/14/2023,FedEx,TRK231491,11/17/2023,Shipped
7192,7192,8/2/2024,UPS,TRK074271,8/4/2024,Shipped
7193,7193,8/16/2024,DHL,TRK977210,8/19/2024,Pending
7194,7194,9/27/2024,FedEx,TRK183302,9/29/2024,Delivered
7195,7195,5/18/2024,UPS,TRK276258,5/23/2024,Pending
7196,7196,10/23/2024,DHL,TRK636421,10/24/2024,Shipped
7197,7197,10/21/2024,FedEx,TRK067603,10/24/2024,Shipped
7198,7198,2/12/2024,UPS,TRK706291,2/20/2024,Pending
7199,7199,6/15/2024,DHL,TRK070131,6/21/2024,Pending
7200,7200,9/23/2024,FedEx,TRK014180,9/29/2024,Pending
7201,7201,8/9/2024,UPS,TRK314210,8/10/2024,Shipped
7202,7202,1/22/2024,DHL,TRK928547,1/29/2024,Pending
7203,7203,5/23/2024,FedEx,TRK569590,5/31/2024,Shipped
7204,7204,4/14/2024,UPS,TRK959612,4/21/2024,Delivered
7205,7205,3/13/2024,DHL,TRK706190,3/18/2024,Cancelled
7206,7206,9/17/2024,FedEx,TRK314350,9/19/2024,Pending
7207,7207,4/19/2024,UPS,TRK313243,4/23/2024,Delivered
7208,7208,10/5/2024,DHL,TRK431061,10/11/2024,Pending
7209,7209,9/20/2024,FedEx,TRK061862,9/27/2024,Cancelled
7210,7210,8/12/2024,UPS,TRK329707,8/20/2024,Cancelled
7211,7211,4/17/2024,DHL,TRK838598,4/18/2024,Cancelled
7212,7212,2/16/2024,FedEx,TRK164755,2/18/2024,Shipped
7213,7213,1/11/2024,UPS,TRK430597,1/17/2024,Shipped
7214,7214,11/25/2023,DHL,TRK919455,11/30/2023,Delivered
7215,7215,7/21/2024,FedEx,TRK558603,7/24/2024,Shipped
7216,7216,12/29/2023,UPS,TRK875900,1/2/2024,Pending
7217,7217,5/12/2024,DHL,TRK654029,5/19/2024,Delivered
7218,7218,9/13/2024,FedEx,TRK894263,9/20/2024,Delivered
7219,7219,5/10/2024,UPS,TRK160790,5/16/2024,Pending
7220,7220,2/13/2024,DHL,TRK068513,2/17/2024,Cancelled
7221,7221,10/23/2024,FedEx,TRK226500,10/29/2024,Shipped
7222,7222,6/5/2024,UPS,TRK114756,6/11/2024,Shipped
7223,7223,11/18/2023,DHL,TRK310530,11/22/2023,Pending
7224,7224,10/1/2024,FedEx,TRK380277,10/5/2024,Delivered
7225,7225,8/20/2024,UPS,TRK815238,8/27/2024,Pending
7226,7226,11/12/2023,DHL,TRK068964,11/14/2023,Shipped
7227,7227,2/10/2024,FedEx,TRK593142,2/14/2024,Delivered
7228,7228,1/18/2024,UPS,TRK074352,1/23/2024,Shipped
7229,7229,11/4/2024,DHL,TRK990733,11/11/2024,Delivered
7230,7230,7/19/2024,FedEx,TRK120401,7/25/2024,Delivered
7231,7231,4/15/2024,UPS,TRK963288,4/18/2024,Delivered
7232,7232,5/22/2024,DHL,TRK809894,5/27/2024,Shipped
7233,7233,4/14/2024,FedEx,TRK296179,4/21/2024,Pending
7234,7234,9/8/2024,UPS,TRK598178,9/15/2024,Pending
7235,7235,3/30/2024,DHL,TRK681728,4/6/2024,Delivered
7236,7236,10/14/2024,FedEx,TRK162774,10/21/2024,Delivered
7237,7237,8/15/2024,UPS,TRK069643,8/23/2024,Cancelled
7238,7238,2/21/2024,DHL,TRK670801,2/28/2024,Delivered
7239,7239,4/3/2024,FedEx,TRK760935,4/8/2024,Shipped
7240,7240,1/11/2024,UPS,TRK043303,1/18/2024,Delivered
7241,7241,2/7/2024,DHL,TRK168580,2/9/2024,Shipped
7242,7242,10/18/2024,FedEx,TRK033932,10/23/2024,Shipped
7243,7243,5/1/2024,UPS,TRK210067,5/5/2024,Cancelled
7244,7244,5/19/2024,DHL,TRK720620,5/24/2024,Delivered
7245,7245,11/13/2023,FedEx,TRK486753,11/17/2023,Delivered
7246,7246,10/29/2024,UPS,TRK739124,10/31/2024,Delivered
7247,7247,1/31/2024,DHL,TRK206534,2/7/2024,Pending
7248,7248,6/24/2024,FedEx,TRK538390,6/30/2024,Pending
7249,7249,12/12/2023,UPS,TRK254157,12/16/2023,Shipped
7250,7250,2/3/2024,DHL,TRK719529,2/4/2024,Pending
7251,7251,5/28/2024,FedEx,TRK089373,6/2/2024,Pending
7252,7252,5/14/2024,UPS,TRK834197,5/21/2024,Delivered
7253,7253,10/15/2024,DHL,TRK617984,10/21/2024,Shipped
7254,7254,4/1/2024,FedEx,TRK383163,4/6/2024,Delivered
7255,7255,4/18/2024,UPS,TRK044407,4/24/2024,Delivered
7256,7256,12/19/2023,DHL,TRK467537,12/26/2023,Delivered
7257,7257,4/12/2024,FedEx,TRK413688,4/15/2024,Delivered
7258,7258,10/16/2024,UPS,TRK318322,10/21/2024,Shipped
7259,7259,7/6/2024,DHL,TRK032586,7/12/2024,Shipped
7260,7260,11/28/2023,FedEx,TRK475668,12/1/2023,Pending
7261,7261,5/16/2024,UPS,TRK894138,5/21/2024,Shipped
7262,7262,10/11/2024,DHL,TRK692057,10/12/2024,Shipped
7263,7263,6/7/2024,FedEx,TRK023368,6/15/2024,Delivered
7264,7264,8/1/2024,UPS,TRK070012,8/6/2024,Pending
7265,7265,10/23/2024,DHL,TRK970878,10/29/2024,Delivered
7266,7266,1/14/2024,FedEx,TRK695525,1/18/2024,Shipped
7267,7267,10/10/2024,UPS,TRK991826,10/12/2024,Delivered
7268,7268,1/9/2024,DHL,TRK203744,1/13/2024,Pending
7269,7269,10/5/2024,FedEx,TRK738498,10/9/2024,Cancelled
7270,7270,2/1/2024,UPS,TRK198711,2/5/2024,Shipped
7271,7271,8/10/2024,DHL,TRK782339,8/13/2024,Pending
7272,7272,3/5/2024,FedEx,TRK664554,3/10/2024,Pending
7273,7273,1/6/2024,UPS,TRK931987,1/8/2024,Shipped
7274,7274,9/11/2024,DHL,TRK916205,9/15/2024,Pending
7275,7275,11/28/2023,FedEx,TRK936101,12/5/2023,Shipped
7276,7276,7/23/2024,UPS,TRK726410,7/27/2024,Delivered
7277,7277,5/22/2024,DHL,TRK874094,5/24/2024,Delivered
7278,7278,2/27/2024,FedEx,TRK177871,3/3/2024,Shipped
7279,7279,7/10/2024,UPS,TRK779041,7/13/2024,Delivered
7280,7280,4/12/2024,DHL,TRK102833,4/18/2024,Pending
7281,7281,1/6/2024,FedEx,TRK542094,1/10/2024,Pending
7282,7282,12/2/2023,UPS,TRK311861,12/9/2023,Shipped
7283,7283,4/29/2024,DHL,TRK058909,5/5/2024,Pending
7284,7284,12/2/2023,FedEx,TRK945289,12/6/2023,Shipped
7285,7285,3/11/2024,UPS,TRK626726,3/18/2024,Cancelled
7286,7286,3/20/2024,DHL,TRK893779,3/24/2024,Pending
7287,7287,1/15/2024,FedEx,TRK466437,1/21/2024,Shipped
7288,7288,5/17/2024,UPS,TRK219336,5/21/2024,Shipped
7289,7289,2/19/2024,DHL,TRK525373,2/22/2024,Shipped
7290,7290,10/15/2024,FedEx,TRK690677,10/20/2024,Pending
7291,7291,12/23/2023,UPS,TRK753619,12/26/2023,Shipped
7292,7292,11/5/2024,DHL,TRK759724,11/13/2024,Pending
7293,7293,9/30/2024,FedEx,TRK279799,10/5/2024,Shipped
7294,7294,7/12/2024,UPS,TRK736421,7/17/2024,Shipped
7295,7295,3/1/2024,DHL,TRK460531,3/4/2024,Pending
7296,7296,10/23/2024,FedEx,TRK832285,10/28/2024,Shipped
7297,7297,2/23/2024,UPS,TRK960780,2/25/2024,Shipped
7298,7298,8/6/2024,DHL,TRK789859,8/11/2024,Shipped
7299,7299,12/5/2023,FedEx,TRK268644,12/7/2023,Shipped
7300,7300,4/24/2024,UPS,TRK411206,4/26/2024,Shipped
7301,7301,12/25/2023,DHL,TRK381928,1/1/2024,Delivered
7302,7302,9/28/2024,FedEx,TRK145050,10/2/2024,Delivered
7303,7303,6/24/2024,UPS,TRK413202,6/26/2024,Delivered
7304,7304,9/19/2024,DHL,TRK331815,9/22/2024,Shipped
7305,7305,12/8/2023,FedEx,TRK472511,12/9/2023,Shipped
7306,7306,9/3/2024,UPS,TRK549768,9/5/2024,Delivered
7307,7307,4/25/2024,DHL,TRK532911,5/1/2024,Pending
7308,7308,7/17/2024,FedEx,TRK854040,7/25/2024,Shipped
7309,7309,8/22/2024,UPS,TRK269725,8/30/2024,Pending
7310,7310,8/1/2024,DHL,TRK752569,8/4/2024,Delivered
7311,7311,2/2/2024,FedEx,TRK175021,2/6/2024,Shipped
7312,7312,11/14/2023,UPS,TRK830978,11/19/2023,Shipped
7313,7313,4/29/2024,DHL,TRK010231,5/2/2024,Shipped
7314,7314,10/5/2024,FedEx,TRK022914,10/7/2024,Shipped
7315,7315,8/7/2024,UPS,TRK718052,8/14/2024,Shipped
7316,7316,11/1/2024,DHL,TRK317165,11/3/2024,Shipped
7317,7317,9/11/2024,FedEx,TRK234776,9/15/2024,Cancelled
7318,7318,4/22/2024,UPS,TRK028465,4/26/2024,Shipped
7319,7319,10/5/2024,DHL,TRK755882,10/10/2024,Delivered
7320,7320,6/12/2024,FedEx,TRK648503,6/19/2024,Pending
7321,7321,9/25/2024,UPS,TRK587431,10/2/2024,Shipped
7322,7322,1/13/2024,DHL,TRK360366,1/15/2024,Delivered
7323,7323,1/26/2024,FedEx,TRK250311,2/2/2024,Shipped
7324,7324,12/2/2023,UPS,TRK254019,12/7/2023,Shipped
7325,7325,3/13/2024,DHL,TRK493131,3/19/2024,Shipped
7326,7326,11/2/2024,FedEx,TRK879340,11/7/2024,Shipped
7327,7327,9/20/2024,UPS,TRK011763,9/26/2024,Pending
7328,7328,3/17/2024,DHL,TRK169275,3/22/2024,Shipped
7329,7329,1/16/2024,FedEx,TRK833220,1/21/2024,Shipped
7330,7330,12/24/2023,UPS,TRK584602,12/27/2023,Shipped
7331,7331,7/22/2024,DHL,TRK084719,7/25/2024,Delivered
7332,7332,5/6/2024,FedEx,TRK741589,5/11/2024,Delivered
7333,7333,1/31/2024,UPS,TRK811823,2/5/2024,Delivered
7334,7334,12/30/2023,DHL,TRK259114,1/4/2024,Pending
7335,7335,7/19/2024,FedEx,TRK636854,7/24/2024,Cancelled
7336,7336,7/17/2024,UPS,TRK648209,7/23/2024,Pending
7337,7337,9/18/2024,DHL,TRK865077,9/25/2024,Pending
7338,7338,9/27/2024,FedEx,TRK164887,9/30/2024,Shipped
7339,7339,9/4/2024,UPS,TRK473932,9/9/2024,Cancelled
7340,7340,2/9/2024,DHL,TRK983861,2/16/2024,Delivered
7341,7341,4/29/2024,FedEx,TRK828208,5/6/2024,Delivered
7342,7342,1/27/2024,UPS,TRK549228,1/30/2024,Shipped
7343,7343,10/6/2024,DHL,TRK960815,10/12/2024,Delivered
7344,7344,5/18/2024,FedEx,TRK409334,5/21/2024,Delivered
7345,7345,4/1/2024,UPS,TRK113873,4/2/2024,Shipped
7346,7346,12/30/2023,DHL,TRK568413,1/5/2024,Shipped
7347,7347,11/4/2024,FedEx,TRK376668,11/7/2024,Shipped
7348,7348,10/14/2024,UPS,TRK968251,10/16/2024,Pending
7349,7349,1/12/2024,DHL,TRK409316,1/19/2024,Cancelled
7350,7350,6/24/2024,FedEx,TRK822041,6/30/2024,Delivered
7351,7351,11/6/2024,UPS,TRK367614,11/9/2024,Pending
7352,7352,1/11/2024,DHL,TRK615964,1/18/2024,Shipped
7353,7353,11/10/2023,FedEx,TRK307863,11/16/2023,Shipped
7354,7354,7/17/2024,UPS,TRK013845,7/24/2024,Pending
7355,7355,1/24/2024,DHL,TRK781721,1/30/2024,Cancelled
7356,7356,7/1/2024,FedEx,TRK277785,7/7/2024,Pending
7357,7357,5/12/2024,UPS,TRK141376,5/18/2024,Shipped
7358,7358,8/7/2024,DHL,TRK313086,8/12/2024,Delivered
7359,7359,5/22/2024,FedEx,TRK496609,5/28/2024,Delivered
7360,7360,5/14/2024,UPS,TRK488029,5/18/2024,Shipped
7361,7361,6/16/2024,DHL,TRK194140,6/21/2024,Pending
7362,7362,1/23/2024,FedEx,TRK064465,1/26/2024,Shipped
7363,7363,8/22/2024,UPS,TRK701837,8/28/2024,Delivered
7364,7364,1/2/2024,DHL,TRK670483,1/7/2024,Delivered
7365,7365,8/26/2024,FedEx,TRK137584,9/2/2024,Delivered
7366,7366,5/6/2024,UPS,TRK874077,5/12/2024,Shipped
7367,7367,4/14/2024,DHL,TRK924332,4/18/2024,Shipped
7368,7368,1/26/2024,FedEx,TRK671523,1/29/2024,Delivered
7369,7369,4/14/2024,UPS,TRK048528,4/21/2024,Shipped
7370,7370,9/11/2024,DHL,TRK578612,9/16/2024,Shipped
7371,7371,8/24/2024,FedEx,TRK100605,8/28/2024,Delivered
7372,7372,1/17/2024,UPS,TRK177355,1/23/2024,Delivered
7373,7373,11/16/2023,DHL,TRK097179,11/18/2023,Shipped
7374,7374,12/17/2023,FedEx,TRK941171,12/21/2023,Shipped
7375,7375,11/30/2023,UPS,TRK633517,12/3/2023,Delivered
7376,7376,4/4/2024,DHL,TRK446802,4/11/2024,Delivered
7377,7377,5/11/2024,FedEx,TRK139935,5/17/2024,Shipped
7378,7378,10/23/2024,UPS,TRK173911,10/31/2024,Delivered
7379,7379,11/1/2024,DHL,TRK309630,11/5/2024,Delivered
7380,7380,7/17/2024,FedEx,TRK971445,7/19/2024,Pending
7381,7381,7/4/2024,UPS,TRK104013,7/9/2024,Shipped
7382,7382,6/15/2024,DHL,TRK138423,6/17/2024,Delivered
7383,7383,12/16/2023,FedEx,TRK485916,12/18/2023,Delivered
7384,7384,9/3/2024,UPS,TRK289743,9/8/2024,Delivered
7385,7385,9/8/2024,DHL,TRK460135,9/14/2024,Delivered
7386,7386,4/12/2024,FedEx,TRK616309,4/15/2024,Delivered
7387,7387,6/3/2024,UPS,TRK772877,6/11/2024,Shipped
7388,7388,7/15/2024,DHL,TRK349681,7/20/2024,Delivered
7389,7389,7/17/2024,FedEx,TRK372939,7/23/2024,Delivered
7390,7390,8/22/2024,UPS,TRK836155,8/26/2024,Delivered
7391,7391,8/19/2024,DHL,TRK214858,8/25/2024,Delivered
7392,7392,12/31/2023,FedEx,TRK861976,1/5/2024,Shipped
7393,7393,5/18/2024,UPS,TRK025125,5/24/2024,Delivered
7394,7394,10/28/2024,DHL,TRK439618,11/1/2024,Shipped
7395,7395,12/24/2023,FedEx,TRK308177,12/31/2023,Delivered
7396,7396,4/16/2024,UPS,TRK014051,4/18/2024,Delivered
7397,7397,5/5/2024,DHL,TRK547583,5/11/2024,Delivered
7398,7398,8/6/2024,FedEx,TRK909218,8/12/2024,Delivered
7399,7399,8/1/2024,UPS,TRK840087,8/4/2024,Delivered
7400,7400,10/16/2024,DHL,TRK006371,10/19/2024,Shipped
7401,7401,12/9/2023,FedEx,TRK678900,12/16/2023,Shipped
7402,7402,8/31/2024,UPS,TRK867790,9/5/2024,Shipped
7403,7403,9/8/2024,DHL,TRK962222,9/14/2024,Delivered
7404,7404,8/31/2024,FedEx,TRK340539,9/1/2024,Delivered
7405,7405,1/31/2024,UPS,TRK541499,2/7/2024,Shipped
7406,7406,1/13/2024,DHL,TRK436447,1/20/2024,Cancelled
7407,7407,2/2/2024,FedEx,TRK069733,2/7/2024,Pending
7408,7408,11/25/2023,UPS,TRK462711,11/27/2023,Delivered
7409,7409,8/23/2024,DHL,TRK842511,8/30/2024,Shipped
7410,7410,9/19/2024,FedEx,TRK122208,9/20/2024,Pending
7411,7411,8/21/2024,UPS,TRK749740,8/26/2024,Pending
7412,7412,5/7/2024,DHL,TRK938008,5/15/2024,Shipped
7413,7413,11/30/2023,FedEx,TRK080733,12/6/2023,Delivered
7414,7414,4/7/2024,UPS,TRK950972,4/11/2024,Delivered
7415,7415,10/3/2024,DHL,TRK066644,10/8/2024,Shipped
7416,7416,8/1/2024,FedEx,TRK310480,8/7/2024,Cancelled
7417,7417,4/18/2024,UPS,TRK989212,4/24/2024,Pending
7418,7418,5/5/2024,DHL,TRK891880,5/8/2024,Shipped
7419,7419,10/30/2024,FedEx,TRK547778,11/7/2024,Shipped
7420,7420,11/5/2024,UPS,TRK419552,11/7/2024,Delivered
7421,7421,3/25/2024,DHL,TRK803907,3/26/2024,Delivered
7422,7422,5/1/2024,FedEx,TRK654366,5/7/2024,Cancelled
7423,7423,8/9/2024,UPS,TRK451547,8/16/2024,Shipped
7424,7424,6/24/2024,DHL,TRK893536,6/29/2024,Pending
7425,7425,4/26/2024,FedEx,TRK638949,4/29/2024,Delivered
7426,7426,10/4/2024,UPS,TRK600276,10/8/2024,Shipped
7427,7427,5/9/2024,DHL,TRK110739,5/16/2024,Shipped
7428,7428,11/30/2023,FedEx,TRK705403,12/2/2023,Delivered
7429,7429,12/9/2023,UPS,TRK296712,12/16/2023,Shipped
7430,7430,8/13/2024,DHL,TRK487620,8/17/2024,Delivered
7431,7431,2/26/2024,FedEx,TRK434546,3/5/2024,Shipped
7432,7432,7/19/2024,UPS,TRK802962,7/23/2024,Pending
7433,7433,9/24/2024,DHL,TRK760150,9/27/2024,Shipped
7434,7434,5/4/2024,FedEx,TRK940617,5/7/2024,Delivered
7435,7435,3/25/2024,UPS,TRK925992,3/27/2024,Cancelled
7436,7436,7/17/2024,DHL,TRK679621,7/18/2024,Shipped
7437,7437,3/7/2024,FedEx,TRK277963,3/13/2024,Delivered
7438,7438,4/26/2024,UPS,TRK975622,5/3/2024,Cancelled
7439,7439,9/4/2024,DHL,TRK123873,9/11/2024,Delivered
7440,7440,3/18/2024,FedEx,TRK197806,3/26/2024,Delivered
7441,7441,9/11/2024,UPS,TRK370464,9/13/2024,Delivered
7442,7442,3/22/2024,DHL,TRK791175,3/28/2024,Delivered
7443,7443,5/10/2024,FedEx,TRK189779,5/17/2024,Shipped
7444,7444,9/16/2024,UPS,TRK274873,9/22/2024,Delivered
7445,7445,1/22/2024,DHL,TRK624666,1/29/2024,Cancelled
7446,7446,10/26/2024,FedEx,TRK708291,11/1/2024,Pending
7447,7447,7/2/2024,UPS,TRK979645,7/7/2024,Pending
7448,7448,8/18/2024,DHL,TRK786905,8/22/2024,Delivered
7449,7449,12/5/2023,FedEx,TRK460939,12/8/2023,Delivered
7450,7450,8/9/2024,UPS,TRK874804,8/11/2024,Delivered
7451,7451,11/5/2024,DHL,TRK633182,11/9/2024,Shipped
7452,7452,3/9/2024,FedEx,TRK502017,3/17/2024,Delivered
7453,7453,8/29/2024,UPS,TRK207547,9/2/2024,Delivered
7454,7454,2/11/2024,DHL,TRK034802,2/16/2024,Delivered
7455,7455,3/18/2024,FedEx,TRK232445,3/24/2024,Shipped
7456,7456,8/21/2024,UPS,TRK510510,8/24/2024,Pending
7457,7457,7/5/2024,DHL,TRK276581,7/11/2024,Delivered
7458,7458,10/7/2024,FedEx,TRK074996,10/13/2024,Pending
7459,7459,9/11/2024,UPS,TRK504327,9/13/2024,Shipped
7460,7460,5/12/2024,DHL,TRK218716,5/16/2024,Shipped
7461,7461,7/11/2024,FedEx,TRK860878,7/19/2024,Shipped
7462,7462,11/27/2023,UPS,TRK128516,12/1/2023,Shipped
7463,7463,5/30/2024,DHL,TRK259996,6/4/2024,Shipped
7464,7464,5/2/2024,FedEx,TRK239151,5/9/2024,Delivered
7465,7465,6/7/2024,UPS,TRK716195,6/8/2024,Shipped
7466,7466,6/3/2024,DHL,TRK173280,6/9/2024,Delivered
7467,7467,1/24/2024,FedEx,TRK317593,1/26/2024,Pending
7468,7468,8/29/2024,UPS,TRK152935,9/4/2024,Pending
7469,7469,4/18/2024,DHL,TRK359338,4/22/2024,Shipped
7470,7470,5/17/2024,FedEx,TRK454248,5/25/2024,Shipped
7471,7471,6/3/2024,UPS,TRK227815,6/11/2024,Delivered
7472,7472,7/9/2024,DHL,TRK429715,7/12/2024,Delivered
7473,7473,7/11/2024,FedEx,TRK889968,7/18/2024,Delivered
7474,7474,12/3/2023,UPS,TRK618678,12/10/2023,Pending
7475,7475,3/30/2024,DHL,TRK711585,4/3/2024,Pending
7476,7476,1/30/2024,FedEx,TRK773989,1/31/2024,Cancelled
7477,7477,9/24/2024,UPS,TRK781082,10/1/2024,Shipped
7478,7478,7/4/2024,DHL,TRK994046,7/6/2024,Delivered
7479,7479,3/25/2024,FedEx,TRK858259,3/27/2024,Delivered
7480,7480,8/17/2024,UPS,TRK814913,8/19/2024,Shipped
7481,7481,1/31/2024,DHL,TRK990810,2/4/2024,Pending
7482,7482,8/19/2024,FedEx,TRK727847,8/21/2024,Shipped
7483,7483,1/30/2024,UPS,TRK074978,2/4/2024,Cancelled
7484,7484,5/17/2024,DHL,TRK499402,5/23/2024,Delivered
7485,7485,10/3/2024,FedEx,TRK238475,10/6/2024,Delivered
7486,7486,6/28/2024,UPS,TRK354487,7/4/2024,Pending
7487,7487,2/23/2024,DHL,TRK716265,2/28/2024,Shipped
7488,7488,4/20/2024,FedEx,TRK852761,4/23/2024,Pending
7489,7489,11/8/2023,UPS,TRK668998,11/14/2023,Delivered
7490,7490,8/5/2024,DHL,TRK504056,8/7/2024,Delivered
7491,7491,11/9/2023,FedEx,TRK883629,11/17/2023,Shipped
7492,7492,8/13/2024,UPS,TRK060456,8/15/2024,Shipped
7493,7493,2/17/2024,DHL,TRK855829,2/20/2024,Cancelled
7494,7494,6/26/2024,FedEx,TRK881053,7/2/2024,Delivered
7495,7495,7/29/2024,UPS,TRK896966,8/4/2024,Delivered
7496,7496,1/3/2024,DHL,TRK198221,1/4/2024,Shipped
7497,7497,10/13/2024,FedEx,TRK667736,10/19/2024,Shipped
7498,7498,9/2/2024,UPS,TRK128840,9/8/2024,Pending
7499,7499,9/28/2024,DHL,TRK136489,9/30/2024,Shipped
7500,7500,5/21/2024,FedEx,TRK265964,5/27/2024,Delivered
7501,7501,12/30/2023,UPS,TRK012856,1/4/2024,Delivered
7502,7502,10/29/2024,DHL,TRK574550,10/31/2024,Pending
7503,7503,7/13/2024,FedEx,TRK553349,7/16/2024,Shipped
7504,7504,2/24/2024,UPS,TRK528536,2/26/2024,Shipped
7505,7505,9/6/2024,DHL,TRK617605,9/9/2024,Delivered
7506,7506,3/30/2024,FedEx,TRK258912,4/3/2024,Pending
7507,7507,6/29/2024,UPS,TRK275806,7/5/2024,Pending
7508,7508,3/10/2024,DHL,TRK219511,3/18/2024,Shipped
7509,7509,10/8/2024,FedEx,TRK350537,10/14/2024,Delivered
7510,7510,3/11/2024,UPS,TRK645047,3/16/2024,Pending
7626,7626,3/16/2024,FedEx,TRK688793,3/21/2024,Shipped
7511,7511,3/12/2024,DHL,TRK837656,3/19/2024,Cancelled
7512,7512,6/22/2024,FedEx,TRK286783,6/28/2024,Pending
7513,7513,5/16/2024,UPS,TRK432627,5/18/2024,Delivered
7514,7514,2/20/2024,DHL,TRK295291,2/27/2024,Pending
7515,7515,7/24/2024,FedEx,TRK445966,7/29/2024,Delivered
7516,7516,8/20/2024,UPS,TRK028963,8/23/2024,Pending
7517,7517,8/7/2024,DHL,TRK600662,8/10/2024,Shipped
7518,7518,2/18/2024,FedEx,TRK045949,2/25/2024,Pending
7519,7519,11/12/2023,UPS,TRK309110,11/16/2023,Delivered
7520,7520,5/11/2024,DHL,TRK046695,5/13/2024,Cancelled
7521,7521,6/23/2024,FedEx,TRK528811,6/30/2024,Pending
7522,7522,10/4/2024,UPS,TRK628286,10/6/2024,Shipped
7523,7523,6/17/2024,DHL,TRK826551,6/23/2024,Shipped
7524,7524,9/28/2024,FedEx,TRK926751,9/30/2024,Delivered
7525,7525,9/10/2024,UPS,TRK969033,9/11/2024,Delivered
7526,7526,10/31/2024,DHL,TRK614508,11/3/2024,Shipped
7527,7527,3/16/2024,FedEx,TRK088854,3/19/2024,Pending
7528,7528,8/23/2024,UPS,TRK816852,8/28/2024,Cancelled
7529,7529,3/25/2024,DHL,TRK230386,3/27/2024,Shipped
7530,7530,12/16/2023,FedEx,TRK665088,12/22/2023,Shipped
7531,7531,3/10/2024,UPS,TRK320169,3/12/2024,Delivered
7532,7532,8/3/2024,DHL,TRK972985,8/5/2024,Pending
7533,7533,4/4/2024,FedEx,TRK621292,4/6/2024,Delivered
7534,7534,11/14/2023,UPS,TRK010952,11/16/2023,Shipped
7535,7535,4/11/2024,DHL,TRK361539,4/15/2024,Delivered
7536,7536,2/5/2024,FedEx,TRK732416,2/11/2024,Shipped
7537,7537,11/2/2024,UPS,TRK324861,11/6/2024,Shipped
7538,7538,11/1/2024,DHL,TRK248302,11/6/2024,Delivered
7539,7539,2/29/2024,FedEx,TRK173580,3/6/2024,Shipped
7540,7540,10/4/2024,UPS,TRK983579,10/10/2024,Pending
